Time Temperature
0.000	23.7
0.500	23.7
1.000	23.7
1.500	23.7
2.000	23.7
2.500	23.7
3.000	23.7
3.500	23.7
4.000	23.7
4.500	23.7
5.000	23.7
5.500	23.7
6.000	23.7
6.500	23.7
7.000	23.7
7.500	23.7
8.000	23.7
8.500	23.7
9.000	23.7
9.500	23.7
10.000	23.7
10.500	23.7
11.000	23.8
11.500	23.8
12.000	23.8
12.500	24.0
13.000	24.2
13.500	24.5
14.000	24.7
14.500	24.9
15.000	25.0
15.500	25.0
16.000	25.2
16.500	25.3
17.000	25.3
17.500	25.4
18.000	25.4
18.500	25.4
19.000	25.5
19.500	25.6
20.000	25.6
20.500	25.7
21.000	25.8
21.500	25.8
22.000	25.8
22.500	25.9
23.000	25.9
23.500	25.9
24.000	26.0
24.500	26.0
25.000	26.0
25.500	26.0
26.000	26.0
26.500	26.0
27.000	26.0
27.500	25.9
28.000	25.9
28.500	25.9
29.000	26.0
29.500	26.0
30.000	26.0
30.500	26.0
31.000	26.0
31.500	26.0
32.000	26.0
32.500	26.0
33.000	26.0
33.500	26.0
34.000	26.0
34.500	26.0
35.000	26.0
35.500	26.0
36.000	26.0
36.500	26.0
37.000	26.0
37.500	26.0
38.000	26.0
38.500	26.0
39.000	26.0
39.500	26.0
40.000	26.0
40.500	26.0
41.000	26.0
41.500	26.0
42.000	26.0
42.500	26.0
43.000	26.0
43.500	26.0
44.000	26.0
44.500	26.0
45.000	26.0
45.500	26.0
46.000	26.0
46.500	26.0
47.000	26.0
47.500	26.0
48.000	26.0
48.500	26.0
49.000	26.0
49.500	26.0
50.000	26.0
50.500	26.0
51.000	26.0
51.500	26.0
52.000	26.0
52.500	26.0
53.000	26.0
53.500	26.0
54.000	26.0
54.500	26.0
55.000	26.0
55.500	26.0
56.000	26.0
56.500	26.0
57.000	26.0
57.500	26.0
58.000	26.0
58.500	26.0
59.000	26.0
59.500	26.0
60.000	26.0
60.500	26.0
61.000	26.0
61.500	26.0
62.000	26.0
62.500	26.0
63.000	26.0
63.500	26.0
64.000	26.0
64.500	26.0
65.000	26.0
65.500	26.0
66.000	26.0
66.500	26.0
67.000	26.0
67.500	26.0
68.000	26.0
68.500	26.0
69.000	26.0
69.500	26.0
70.000	26.0
70.500	26.0
71.000	26.0
71.500	26.0
72.000	26.0
72.500	26.0
73.000	26.0
73.500	26.0
74.000	26.0
74.500	26.0
75.000	26.0
75.500	26.0
76.000	26.0
76.500	26.0
77.000	26.0
77.500	26.0
78.000	26.0
78.500	26.0
79.000	26.0
79.500	26.0
80.000	26.0
80.500	26.0
81.000	26.0
81.500	26.0
82.000	26.0
82.500	26.0
83.000	26.0
83.500	26.0
84.000	26.0
84.500	26.0
85.000	26.0
85.500	26.0
86.000	26.0
86.500	26.0
87.000	26.0
87.500	26.0
88.000	26.0
88.500	26.0
89.000	26.0
89.500	26.0
90.000	26.0
90.500	26.0
91.000	26.0
91.500	26.0
92.000	26.0
92.500	26.0
93.000	26.0
93.500	26.0
94.000	26.0
94.500	26.0
95.000	26.0
95.500	26.0
96.000	26.0
96.500	26.0
97.000	26.0
97.500	26.0
98.000	26.0
98.500	26.0
99.000	26.0
99.500	26.0
100.000	26.0
100.500	26.0
101.000	26.0
101.500	26.0
102.000	26.0
102.500	26.0
103.000	26.0
103.500	26.0
104.000	26.0
104.500	26.0
105.000	26.0
105.500	26.0
106.000	26.0
106.500	26.0
107.000	26.0
107.500	26.0
108.000	26.0
108.500	26.0
109.000	26.0
109.500	26.0
110.000	26.0
110.500	26.0
111.000	26.0
111.500	26.0
112.000	26.0
112.500	26.0
113.000	26.0
113.500	26.0
114.000	26.0
114.500	26.0
115.000	26.0
115.500	26.0
116.000	26.0
116.500	26.0
117.000	26.0
117.500	26.0
118.000	26.0
118.500	26.0
119.000	26.0
119.500	26.0
120.000	26.0
120.500	26.0
121.000	26.0
121.500	26.0
122.000	26.0
